Key,File,Type,UsedInMainMenu,NoTranslate,english
perkArcheryRank5LongDesc,progression,perk Agi,,,"You have mastered archery and are now a ranger. Bows deal 25% more damage, 25% faster aim, draw and reload with bows.\nFind more bows and parts in loot."
perkGunslingerDesc,progression,perk Agi,,,"Settle your disputes the old way and be a gunslinger in the apocalypse. Master the use of handguns and SMG.\nCaters for half of the available increases for damage, stamina etc - increase the other half by Learn-By-Use. Each point in this Perk increases the corresponding Learn-By-Use perk xp gain by 20%"
perkGunslingerRank1LongDesc,progression,perk Agi,,,"You're no Wyatt Earp but you're better than the average drifter. Handguns deal 5% more damage, 3% faster fire rate, and 5% faster reload with handguns.\nFind more handguns, parts, and 9mm ammo in loot."
perkGunslingerRank2LongDesc,progression,perk Agi,,,"You are making a name for yourself, outlaw. Handguns deal 10% more damage, 5% faster fire rate, and reload 8% faster with handguns.\nFind more handguns, parts, and 9mm ammo in loot."
perkGunslingerRank3LongDesc,progression,perk Agi,,,"You can keep most situations under control, sheriff. Handguns deal 15% more damage, 8% faster fire rate, and reload 10% faster. Critical Damage: 5 successive hits in a short time cause critical damage.\nFind more handguns, parts, and 9mm ammo in loot."
perkGunslingerRank4LongDesc,progression,perk Agi,,,"You're now a gunfighter and can clear out a saloon full of rowdy bastards at the drop of a hat. Handguns deal 20% more damage, 10% faster fire rate, and reload 13% faster. Critical Damage: 4 successive hits in a short time cause the last shot to do 100% extra damage.\nFind more handguns, parts, and 9mm ammo in loot."
perkGunslingerRank5LongDesc,progression,perk Agi,,,"You are the fastest gunslinger in Navezgane. Handguns deal 25% more damage, 13% faster fire rate, and 15% faster reload with handguns. Critical Damage: 3 successive hits in a short time cause the last shot to do 100% extra damage.\nFind more handguns, parts, and 9mm ammo in loot."
perkDeepCutsDesc,progression,perk Agi,,,"Specialize in using bladed weapons like knives or machetes (not axes) to bleed your foes dry.\nCaters for half of the available increases for damage, stamina etc - increase the other half by Learn-By-Use. Each point in this Perk increases the corresponding Learn-By-Use perk xp gain by 20%"
perkDeepCutsRank1LongDesc,progression,perk Agi,,,"You might have a dull blade, but you know how to use it. Bladed weapons deal 5% more damage. Inflict up to 3 Bleeding Wounds on an enemy and a power attack inflicts 2. Every attack refreshes the duration on bleeding. Enemies run 10% slower while bleeding. Stamina costs are reduced by 4% and 8% for power attacks. Find more bladed weapons and parts in loot."
perkDeepCutsRank2LongDesc,progression,perk Agi,,,Your friends say you're a really knife guy. Bladed weapons deal 10% more damage. Inflict up to 4 Bleeding Wounds on an enemy and a power attack inflicts 3. Stamina costs are reduced by 8% and 15% for power attacks. Find more bladed weapons and parts in loot.
perkDeepCutsRank3LongDesc,progression,perk Agi,,,You're a cut above the rest. Bladed weapons deal 15% more damage. Inflict up to 5 Bleeding Wounds on an enemy and a power attack inflicts 4. Glancing blows have a 40% chance to cause 1 Bleeding Wound. Enemies run 15% slower while bleeding. Stamina costs are reduced by 10% and 20% for power attacks. Killing blows grant 5 stamina. Find more bladed weapons and parts in loot.
perkDeepCutsRank4LongDesc,progression,perk Agi,,,You're quite lethal with bladed weapons. Bladed weapons deal 20% more damage. Inflict up to 6 Bleeding Wounds on an enemy and a power attack inflicts 4. Glancing blows have a 70% chance to cause 1 Bleeding Wound. Stamina costs are reduced by 13% and 25% for power attacks. Killing blows grant 10 stamina. Find more bladed weapons and parts in loot.
perkDeepCutsRank5LongDesc,progression,perk Agi,,,You're a samurai and can make sushi out of your foes. Bladed weapons deal 25% more damage. Inflict up to 7 Bleeding Wounds on an enemy and a power attack inflicts 5. All glancing blows cause 1 Bleeding Wound. Enemies run 20% slower while bleeding. Killing blows grant 15 stamina. Find more bladed weapons and parts in loot.
perkHiddenStrikeRank1LongDesc,progression,perk Agi,,,You are a cutthroat who prefers to operate from the shadows and use stealth and sneak attacks. Sneak attacks deal an extra 25% damage.
perkHiddenStrikeRank2LongDesc,progression,perk Agi,,,You are now a butcher and have racked up some kills and are mastering the art assassination. Sneak attacks deal an extra 50% damage.
perkHiddenStrikeRank3LongDesc,progression,perk Agi,,,You are now an executioner and are beginning to master your craft. Sneak attacks deal an extra 75% damage.
perkHiddenStrikeRank4LongDesc,progression,perk Agi,,,You are a cold blooded killer and feel no remorse doing your dark deeds. Sneak attacks deal an extra 100% damage.
perkHiddenStrikeRank5LongDesc,progression,perk Agi,,,You are now the ultimate assassin and can deal maximum sneak damage to your victims. Sneak attacks deal an extra 125% damage.
perkElectrocutionerDesc,progression,perk Int,,,"Learn how to use batons more effectively. Incapacitate your victims easier and do more damage.\nCaters for half of the available increases for damage, stamina etc - increase the other half by Learn-By-Use. Each point in this Perk increases the corresponding Learn-By-Use perk xp gain by 20%"
perkElectrocutionerRank1LongDesc,progression,perk Int,,,"Where are the instructions? You're smart, but remember to point it away from you and pull the trigger. All batons deal 5% more damage. Stun batons electrify victims 20% longer. Stamina costs are reduced by 4% and 8% for power attacks. Find more batons and parts in loot."
perkElectrocutionerRank2LongDesc,progression,perk Int,,,You're getting the hang of using batons to incapacitate your enemies. All batons deal 10% more damage. Stun batons electrify victims 40% longer. Stamina costs are reduced by 8% and 15% for power attacks. Find more batons and parts in loot.
perkElectrocutionerRank3LongDesc,progression,perk Int,,,You're getting dangerous with batons. You could probably knock out cattle if the zombies hadn't ate them all. All batons deal 15% more damage. Stun batons electrify victims 60% longer. Stamina costs are reduced by 10% and 20% for power attacks. Killing blows grant 5 stamina. Find more batons and parts in loot.
perkElectrocutionerRank4LongDesc,progression,perk Int,,,You're lethal with batons. All batons deal 20% more damage. Stun batons electrify victims 80% longer. Stamina costs are reduced by 13% and 25% for power attacks. Killing blows grant 10 stamina. Find more batons and parts in loot.
perkElectrocutionerRank5LongDesc,progression,perk Int,,,You're the last thing they see coming and an executioner with batons. All batons deal 25% more damage. Stun batons electrify victims 100% longer. Killing blows grant 15 stamina.
perkBetterBarterDesc,progression,perk Int,,,"Specialize in convincing area traders to give you a better deal.\nCaters for half of the available increases for Bartering - increase the other half by Learn-By-Use. Each point in this Perk increases the corresponding Learn-By-Use perk xp gain by 20%"
perkBetterBarterRank1LongDesc,progression,perk Int,,,You are good at wheeling and dealing and never pay full price for anything. Get a 2.5% better deal buying and selling merchandise with traders.
perkBetterBarterRank2LongDesc,progression,perk Int,,,You must have been a salesman before the apocalypse with the kind of good deals you find. Get a 5% better deal buying and selling with traders.
perkBetterBarterRank3LongDesc,progression,perk Int,,,You act like a sales manager and have authority to cut the best deals. Get a 7.5% better deal buying and selling with traders.
perkBetterBarterRank4LongDesc,progression,perk Int,,,You would do well if the stock market still existed. Get a 10% better deal buying and selling with traders.
perkBetterBarterRank5LongDesc,progression,perk Int,,,You are like a Corporate Manager and buy goods at the lowest prices and sell for a huge profit. Get a 13% better deal buying and selling with traders.
perkDaringAdventurerDesc,progression,perk Int,,,"Be a daring adventurer!\nGet better rewards for doing quests.\nCaters for half of the available increases for Adventuring - increase the other half by Learn-By-Use. Each point in this Perk increases the corresponding Learn-By-Use perk xp gain by 20%"
perkDaringAdventurerRank1LongDesc,progression,perk Int,,,Risking your neck every day has its advantages.\nGain access to better trader items and get 2.5% more dukes.
perkDaringAdventurerRank2LongDesc,progression,perk Int,,,"The traders know you can get the job done, plunderer.\nGain access to better trader items and get 5% more dukes."
perkDaringAdventurerRank3LongDesc,progression,perk Int,,,You've made a name for yourself as a mercenary for hire.\nGain access to better trader items and get 7.5% more dukes.
perkDaringAdventurerRank4LongDesc,progression,perk Int,,,"If there's a job that pays, you're the first in line.\nGain access to better trader items and get 10% more dukes."
perkDaringAdventurerRank5LongDesc,progression,perk Int,,,You are the daring adventurer!\nGain access to better trader items and get 13% more dukes.\nPick two quest rewards for your daring efforts.
perkPhysicianDesc,progression,perk Int,,,"Use medicine and health items more effectively.\nCaters for half of the available increases healing time etc - increase the other half by Learn-By-Use. Each point in this Perk increases the corresponding Learn-By-Use perk xp gain by 20%"
perkPhysicianRank1LongDesc,progression,perk Int,,,"Treated Critical injuries heal 15% faster.\nMedical healing items heal 13% more health over time.\nGain 50% more XP using bandages, first aid bandages, first aid kits and splints.\nSplints and Casts cure sprains instantly."
perkPhysicianRank2LongDesc,progression,perk Int,,,"Treated Critical injuries heal 25% faster.\nMedical healing items heal 15% more health over time.\nGain 100% more XP using bandages, first aid bandages, first aid kits and splints. Craft items in the Chemistry Station 20% faster."
perkPhysicianRank3LongDesc,progression,perk Int,,,"Treated Critical injuries heal 50% faster.\nMedical healing items heal 50% more health over time.\nGain 250% more XP using bandages, first aid bandages, first aid kits and splints.\nCasts cure broken limbs instantly."
perkPhysicianRank4LongDesc,progression,perk Int,,,"Your medical knowledge makes removing limbs a breeze!\nGain an additional 20% chance to dismember enemies with batons. Craft items in the Chemistry Station 40% faster."
perkPhysicianRank5LongDesc,progression,perk Int,,,"Use your knowledge of medicine to save lives, or end them.\nEach blow landed with a stun baton has a 10% chance for instant death."

buffDebug1,buffs,Buff,,,Stats Gamestage
buffDebug2,buffs,Buff,,,Biome modifier
buffDebug3,buffs,Buff,,,Biome Bonus
